,id,keybit_meta,orate,erate_occur,erate_sample,tweet_word_cnt,tweet_keybit_cnt,tweet_keybit_ratio
4665,6631,"[['inund', 1, 1.0, 6631]]",0.004045600952518205,0.004045600952518205,0.9999987727285516,2,1,0.49999750001249993
6419,9179,"[['bomb', 1, 1.0, 9179], ['kill', 1, 1.0, 9179], ['secur', 1, 1.0, 9179], ['site', 1, 1.0, 9179], ['suicid', 1, 1.0, 9179]]",0.011456415498845239,0.011456415498845239,0.9999996589755906,6,5,0.8333319444467593
9857,7471,"[['obliter', 1, nan, 7471]]",0.008183147381230006,0.008183147381230006,0.9999988876415744,9,1,0.11111098765445816
7481,10702,"[['wave', 1, 1.0, 10702], ['wreck', 1, 1.0, 10702]]",0.008550933561466892,0.008550933561466892,0.9999993790325848,10,2,0.1999998000002
8753,3762,"[['ash', 1, nan, 3762], ['destruct', 1, nan, 3762], ['forest', 1, nan, 3762], ['report', 1, nan, 3762]]",0.010573737692558828,0.010573737692558828,0.9999996097799626,9,4,0.44444395061783265
4625,6573,"[['injur', 1, 0.0, 6573]]",0.012504584762328996,0.012504584762328996,0.9999989264716672,14,1,0.0714285204081997
2377,3417,"[['ash', 2, 1.0, 3417], ['crash', 1, 1.0, 3417], ['derail', 1, 1.0, 3417], ['flash', 1, 1.0, 3417], ['flood', 1, 1.0, 3417], ['rain', 1, 1.0, 3417], ['train', 1, 1.0, 3417]]",0.0137655630920263,0.0137655630920263,0.9999997391252802,10,7,0.6999993000007
10086,8268,"[['riot', 1, nan, 8268]]",0.006803965238326072,0.006803965238326072,0.9999988648660183,7,1,0.14285693877580175
2592,3721,"[['air', 1, 0.0, 3721], ['burn', 1, 0.0, 3721], ['destroy', 1, 0.0, 3721], ['today', 1, 0.0, 3721]]",0.013906763704343674,0.013906763704343674,0.9999996743762837,14,4,0.2857140816327988
6355,9085,"[['ash', 1, 1.0, 9085], ['bomb', 1, 1.0, 9085], ['crash', 1, 1.0, 9085], ['plane', 1, 1.0, 9085]]",0.01719381694355218,0.01719381694355218,0.9999996810932346,13,4,0.30769207100609924
8781,3856,"[['air', 1, nan, 3856], ['ash', 1, nan, 3856], ['deton', 1, nan, 3856]]",0.01826651344812444,0.01826651344812444,0.9999996056490327,9,3,0.3333329629633745
2927,4206,"[['drown', 1, 0.0, 4206]]",0.009102602143165961,0.009102602143165961,0.9999988989910102,7,1,0.14285693877580175
7256,10387,"[['whirlwind', 1, 0.0, 10387], ['wind', 1, 0.0, 10387]]",0.00827509699496796,0.00827509699496796,0.9999993226604802,11,2,0.1818180165290759
7692,275,"[['accid', 1, nan, 275], ['ambul', 1, nan, 275], ['car', 1, nan, 275], ['dead', 1, nan, 275], ['offic', 1, nan, 275]]",0.011346080839145286,0.011346080839145286,0.9999996757125368,13,5,0.38461508875762407
6700,9597,"[['thunder', 1, 0.0, 9597]]",0.00873482023839158,0.00873482023839158,0.9999988947379584,6,1,0.16666638888935187
1851,2661,"[['crush', 1, 0.0, 2661]]",0.006160346904970903,0.006160346904970903,0.9999988507474403,6,1,0.16666638888935187
4872,6936,"[['heat', 1, 0.0, 6936], ['mass', 1, 0.0, 6936], ['murder', 1, 0.0, 6936]]",0.008704177549106275,0.008704177549106275,0.9999995567953851,10,3,0.2999997000003
9169,5239,"[['ash', 1, nan, 5239], ['battl', 1, nan, 5239], ['fatal', 1, nan, 5239]]",0.014343503848527244,0.014343503848527244,0.9999995710785871,11,3,0.2727270247936138
6762,9688,[],0.0,0.0,0.0,8,0,0.0
10513,9614,"[['issu', 1, nan, 9614], ['sever', 1, nan, 9614], ['storm', 1, nan, 9614], ['thunder', 1, nan, 9614]]",0.01213681196015448,0.01213681196015448,0.9999996256470888,12,4,0.33333305555578707
8796,3891,"[['deton', 1, nan, 3891]]",0.009010656666972365,0.009010656666972365,0.9999988979602962,9,1,0.11111098765445816
4871,6935,"[['mass', 1, 1.0, 6935], ['murder', 1, 1.0, 6935]]",0.009608307066379464,0.009608307066379464,0.9999994018598131,6,2,0.33333277777870374
6323,9039,"[['stretcher', 1, 0.0, 9039]]",0.0020228004762591024,0.0020228004762591024,0.9999985454562067,5,1,0.19999960000080003
1393,2010,"[['casualti', 1, 1.0, 2010], ['war', 1, 1.0, 2010]]",0.013745855563863445,0.013745855563863445,0.9999993340736287,10,2,0.1999998000002
2619,3759,[],0.0,0.0,0.0,5,0,0.0
8873,4144,"[['drought', 1, nan, 4144]]",0.0030342007143886536,0.0030342007143886536,0.9999986969710919,3,1,0.3333322222259259
3501,5002,[],0.0,0.0,0.0,12,0,0.0
6795,9734,"[['horror', 1, 1.0, 9734], ['rain', 1, 1.0, 9734], ['recount', 1, 1.0, 9734], ['train', 1, 1.0, 9734]]",0.009010663424963174,0.009010663424963174,0.9999994533440024,12,4,0.33333305555578707
5384,7683,"[['attack', 1, 0.0, 7683], ['panic', 1, 0.0, 7683]]",0.009976089155044707,0.009976089155044707,0.9999993981223779,5,2,0.39999920000160005
2245,3212,"[['delug', 1, 1.0, 3212], ['rain', 1, 1.0, 3212]]",0.01347001899736451,0.01347001899736451,0.9999993988961041,3,2,0.6666644444518518
10007,8004,"[['fire', 1, nan, 8004], ['home', 1, nan, 8004], ['raze', 1, nan, 8004], ['wildfir', 1, nan, 8004]]",0.016067484015431784,0.016067484015431784,0.9999996151694545,7,4,0.571427755103207
8312,2270,"[['ash', 1, nan, 2270]]",0.025009169524657992,0.025009169524657992,0.9999989632363324,6,1,0.16666638888935187
6991,10027,"[['rain', 1, 0.0, 10027], ['site', 1, 0.0, 10027], ['twister', 1, 0.0, 10027]]",0.009592984411515015,0.009592984411515015,0.9999994896202655,7,3,0.4285708163274053
467,675,"[['attack', 1, 1.0, 675], ['hell', 1, 1.0, 675]]",0.009746225349628929,0.009746225349628929,0.9999993933604769,11,2,0.1818180165290759
8668,3457,"[['derail', 1, nan, 3457], ['rain', 1, nan, 3457], ['train', 1, nan, 3457]]",0.014067667236055566,0.014067667236055566,0.9999995938598193,9,3,0.3333329629633745
1766,2539,"[['cycl', 2, 1.0, 2539], ['injur', 1, 1.0, 2539], ['road', 1, 1.0, 2539]]",0.008458989449131451,0.008458989449131451,0.9999995462140472,9,3,0.3333329629633745
5106,7285,"[['disast', 1, 1.0, 7285], ['nuclear', 1, 1.0, 7285]]",0.010343871243709949,0.010343871243709949,0.9999994083580758,3,2,0.6666644444518518
8957,4433,"[['electrocut', 1, nan, 4433], ['tomorrow', 1, nan, 4433]]",0.004505330586149222,0.004505330586149222,0.9999992748165945,7,2,0.2857138775516035
9343,5839,"[['hail', 1, nan, 5839], ['storm', 1, nan, 5839]]",0.017469649211599027,0.017469649211599027,0.9999993982654694,2,2,0.9999950000249999
8324,2316,"[['collaps', 1, nan, 2316]]",0.010481784286069893,0.010481784286069893,0.9999989122817972,3,1,0.3333322222259259
106,156,"[['aftershock', 1, 0.0, 156]]",0.0017469640476783157,0.0017469640476783157,0.999998473686014,2,1,0.49999750001249993
6505,9300,"[['surviv', 1, 0.0, 9300]]",0.011309293571812254,0.011309293571812254,0.9999989187002749,1,1,0.9999900000999989
7068,10124,"[['upheav', 1, 0.0, 10124], ['year', 1, 0.0, 10124]]",0.008918715650132135,0.008918715650132135,0.9999992972835893,5,2,0.39999920000160005
590,852,[],0.0,0.0,0.0,9,0,0.0
10378,9196,"[['blow', 1, nan, 9196], ['bomb', 1, nan, 9196], ['car', 1, nan, 9196], ['caus', 1, nan, 9196], ['suicid', 1, nan, 9196]]",0.014803233509743852,0.014803233509743852,0.9999997132068011,10,5,0.49999950000050003
8588,3230,"[['delug', 1, nan, 3230]]",0.00579256500019652,0.00579256500019652,0.9999988412710252,11,1,0.09090900826453795
7028,10073,"[['declar', 2, 1.0, 10073], ['devast', 1, 1.0, 10073], ['disast', 2, 1.0, 10073], ['typhoon', 1, 1.0, 10073]]",0.0068959158864514095,0.0068959158864514095,0.9999995725967583,11,4,0.3636360330581518
6718,9620,"[['sever', 1, 1.0, 9620], ['storm', 1, 1.0, 9620], ['thunder', 1, 1.0, 9620], ['war', 1, 1.0, 9620], ['warn', 1, 1.0, 9620]]",0.014803233509743849,0.014803233509743849,0.9999996988818151,5,5,0.9999980000040001
3617,5164,"[['air', 1, 1.0, 5164], ['death', 1, 1.0, 5164], ['fatal', 1, 1.0, 5164]]",0.01471128599848948,0.01471128599848948,0.9999995988682528,10,3,0.2999997000003
8215,1964,"[['burn', 1, nan, 1964]]",0.016734076667234393,0.016734076667234393,0.9999989450560031,3,1,0.3333322222259259
6804,9749,[],0.0,0.0,0.0,7,0,0.0
5733,8182,"[['car', 1, 1.0, 8182], ['fear', 1, 1.0, 8182], ['med', 1, 1.0, 8182], ['miss', 1, 1.0, 8182], ['rescu', 1, 1.0, 8182], ['rescuer', 1, 1.0, 8182], ['surviv', 1, 1.0, 8182], ['survivor', 1, 1.0, 8182]]",0.011332289856604357,0.011332289856604357,0.9999997506739412,11,8,0.7272720661163036
2948,4239,"[['drown', 1, 0.0, 4239]]",0.009102602143165961,0.009102602143165961,0.9999988989910102,10,1,0.0999999000001
10544,9700,[],0.0,0.0,0.0,11,0,0.0
1180,1700,"[['bridg', 1, 1.0, 1700], ['collaps', 1, 1.0, 1700], ['home', 1, 1.0, 1700]]",0.009592984411515015,0.009592984411515015,0.9999995401641228,7,3,0.4285708163274053
8773,3818,"[['deton', 1, nan, 3818]]",0.009010656666972365,0.009010656666972365,0.9999988979602962,8,1,0.12499984375019532
5837,8341,"[['ash', 1, 0.0, 8341], ['crash', 1, 0.0, 8341], ['rubbl', 1, 0.0, 8341]]",0.013515994011112208,0.013515994011112208,0.9999995028968304,5,3,0.5999988000024
8353,2405,"[['collid', 1, nan, 2405], ['med', 1, nan, 2405]]",0.013929746608196064,0.013929746608196064,0.999999410598676,6,2,0.33333277777870374
3519,5032,"[['eyewit', 1, 1.0, 5032], ['lost', 1, 1.0, 5032], ['surviv', 1, 1.0, 5032], ['survivor', 1, 1.0, 5032]]",0.004988045824533186,0.004988045824533186,0.9999994783258438,10,4,0.3999996000004
5514,7868,"[['home', 1, 1.0, 7868], ['offic', 1, 1.0, 7868], ['quarantin', 1, 1.0, 7868], ['war', 1, 1.0, 7868]]",0.013653913455173791,0.013653913455173791,0.9999996649539855,10,4,0.3999996000004
3461,4952,"[['explod', 1, 0.0, 4952]]",0.007079801666906859,0.007079801666906859,0.999998870131017,10,1,0.0999999000001
8372,2474,[],0.0,0.0,0.0,0,0,0.0
9544,6508,"[['injur', 2, nan, 6508], ['injuri', 1, nan, 6508], ['year', 1, nan, 6508]]",0.010543088298917461,0.010543088298917461,0.9999995444356355,10,3,0.2999997000003
8620,3316,"[['demolish', 1, nan, 3316], ['yesterday', 1, nan, 3316]]",0.0033100387979871837,0.0033100387979871837,0.999998919355892,10,2,0.1999998000002
2626,3768,"[['destruct', 1, 0.0, 3768]]",0.0037697645239374183,0.0037697645239374183,0.9999987560988643,2,1,0.49999750001249993
3880,5518,"[['flatten', 1, 0.0, 5518]]",0.0030342007143886536,0.0030342007143886536,0.9999986969710919,2,1,0.49999750001249993
3082,4424,"[['electrocut', 1, 0.0, 4424]]",0.005884510476390116,0.005884510476390116,0.9999988437511808,2,1,0.49999750001249993
5026,7167,[],0.0,0.0,0.0,0,0,0.0
7807,627,[],0.0,0.0,0.0,3,0,0.0
3131,4496,"[['death', 1, 1.0, 4496], ['electrocut', 1, 1.0, 4496]]",0.00818315147280165,0.00818315147280165,0.9999993780156778,4,2,0.49999875000312505
29,41,[],0.0,0.0,0.0,1,0,0.0
5501,7850,"[['effect', 1, 0.0, 7850], ['horribl', 1, 0.0, 7850], ['polic', 1, 0.0, 7850], ['quarantin', 1, 0.0, 7850]]",0.0068959158864514095,0.0068959158864514095,0.9999995578691246,12,4,0.33333305555578707
9262,5551,"[['fact', 1, nan, 5551], ['flatten', 1, nan, 5551]]",0.002942256709321941,0.002942256709321941,0.9999991871950302,6,2,0.33333277777870374
5807,8288,[],0.0,0.0,0.0,1,0,0.0
465,672,"[['attack', 1, 0.0, 672]]",0.01305625761949057,0.01305625761949057,0.9999989295785402,11,1,0.09090900826453795
8523,2996,"[['dead', 1, nan, 2996], ['rain', 1, nan, 2996], ['scene', 1, nan, 2996], ['train', 1, nan, 2996]]",0.010918533486881397,0.010918533486881397,0.999999556085187,11,4,0.3636360330581518
10841,10728,"[['wreck', 1, nan, 10728]]",0.01140123904800585,0.01140123904800585,0.999998919355926,2,1,0.49999750001249993
568,820,"[['battl', 1, 0.0, 820]]",0.005148946666841351,0.005148946666841351,0.9999988214297819,4,1,0.24999937500156252
7346,10518,"[['battl', 1, 1.0, 10518], ['car', 1, 1.0, 10518], ['fire', 2, 1.0, 10518], ['rock', 1, 1.0, 10518], ['wildfir', 1, 1.0, 10518]]",0.016255973195793246,0.016255973195793246,0.9999996771499968,7,5,0.7142846938790088
2935,4218,"[['drown', 1, 1.0, 4218]]",0.009102602143165961,0.009102602143165961,0.9999988989910102,4,1,0.24999937500156252
10111,8328,"[['ash', 1, nan, 8328], ['crash', 1, nan, 8328]]",0.019078695849509462,0.019078695849509462,0.9999994466528919,10,2,0.1999998000002
217,309,"[['annihil', 1, 0.0, 309]]",0.004873110238260565,0.004873110238260565,0.9999988113219791,4,1,0.24999937500156252
9812,7363,"[['obliter', 1, nan, 7363]]",0.008183147381230006,0.008183147381230006,0.9999988876415744,9,1,0.11111098765445816
3543,5065,"[['famin', 1, 0.0, 5065]]",0.003401982619163036,0.003401982619163036,0.9999987297310731,9,1,0.11111098765445816
1634,2361,"[['collaps', 1, 0.0, 2361]]",0.010481784286069893,0.010481784286069893,0.9999989122817972,9,1,0.11111098765445816
108,158,[],0.0,0.0,0.0,9,0,0.0
7441,10648,"[['car', 1, 0.0, 10648], ['caus', 1, 0.0, 10648], ['wound', 1, 0.0, 10648]]",0.014006370211061858,0.014006370211061858,0.9999995802752196,9,3,0.3333329629633745
10348,9111,"[['bomb', 2, nan, 9111], ['deton', 1, nan, 9111], ['suicid', 1, nan, 9111]]",0.014312855336030389,0.014312855336030389,0.9999995901338461,11,3,0.2727270247936138
5545,7910,"[['rain', 1, 1.0, 7910], ['storm', 1, 1.0, 7910]]",0.025376964117901742,0.025376964117901742,0.9999994627331893,5,2,0.39999920000160005
1783,2559,"[['ash', 1, 0.0, 2559], ['burn', 1, 0.0, 2559], ['crash', 1, 0.0, 2559]]",0.01829716196062129,0.01829716196062129,0.9999996127868552,8,3,0.37499953125058594
1722,2485,"[['car', 1, 0.0, 2485], ['collid', 1, 0.0, 2485]]",0.0159525480958549,0.0159525480958549,0.9999994141177169,12,2,0.16666652777789354
7469,10686,"[['car', 1, 1.0, 10686], ['wreck', 1, 1.0, 10686]]",0.018251186150012668,0.018251186150012668,0.9999994413626843,2,2,0.9999950000249999
3002,4313,"[['die', 1, 0.0, 4313], ['dust', 1, 0.0, 4313], ['storm', 1, 0.0, 4313]]",0.016090469060847868,0.016090469060847868,0.9999995701372378,9,3,0.3333329629633745
6740,9657,"[['gust', 1, 1.0, 9657], ['issu', 1, 1.0, 9657], ['sever', 2, 1.0, 9657], ['storm', 1, 1.0, 9657], ['thunder', 1, 1.0, 9657], ['war', 1, 1.0, 9657], ['warn', 1, 1.0, 9657], ['weather', 1, 1.0, 9657]]",0.010987494019182321,0.010987494019182321,0.9999997364797629,10,8,0.7999992000008
2507,3598,[],0.0,0.0,0.0,4,0,0.0
1576,2277,[],0.0,0.0,0.0,2,0,0.0
1090,1575,"[['bomb', 1, 1.0, 1575]]",0.023538041905560463,0.023538041905560463,0.9999989609385408,10,1,0.0999999000001
7444,10655,"[['today', 1, 0.0, 10655], ['wound', 1, 0.0, 10655]]",0.00827509699496796,0.00827509699496796,0.9999993868781475,6,2,0.33333277777870374
8085,1539,"[['bomb', 1, nan, 1539], ['year', 1, nan, 1539]]",0.01935453241600839,0.01935453241600839,0.9999994501659972,6,2,0.33333277777870374
7127,10209,"[['volcano', 1, 1.0, 10209]]",0.0026664188096142713,0.0026664188096142713,0.9999986551738776,9,1,0.11111098765445816
5234,7480,"[['dead', 1, 0.0, 7480], ['obliter', 1, 0.0, 7480]]",0.0090566339333816,0.0090566339333816,0.9999993975242402,4,2,0.49999875000312505
8287,2196,"[['catastroph', 1, nan, 2196], ['med', 1, nan, 2196], ['secur', 1, nan, 2196]]",0.010022063586470958,0.010022063586470958,0.9999994998186794,9,3,0.3333329629633745
6922,9930,"[['troubl', 1, 0.0, 9930]]",0.003218091666775845,0.003218091666775845,0.9999987142870816,3,1,0.3333322222259259
7911,970,"[['blaze', 1, nan, 970], ['home', 1, nan, 970]]",0.00956233430529631,0.00956233430529631,0.999999373402646,5,2,0.39999920000160005
7362,10541,"[['storm', 1, 0.0, 10541], ['wind', 1, 0.0, 10541], ['windstorm', 1, 0.0, 10541]]",0.01550814732340766,0.01550814732340766,0.9999995478562831,6,3,0.4999991666680556
4194,5957,"[['hazard', 1, 0.0, 5957], ['worst', 1, 0.0, 5957]]",0.00422949401965029,0.00422949401965029,0.9999991914827541,7,2,0.2857138775516035
3910,5560,"[['flatten', 1, 0.0, 5560]]",0.0030342007143886536,0.0030342007143886536,0.9999986969710919,13,1,0.07692301775152481
5707,8143,"[['bodi', 1, 1.0, 8143], ['die', 1, 1.0, 8143], ['hundr', 1, 1.0, 8143], ['med', 1, 1.0, 8143], ['rescu', 1, 1.0, 8143], ['rescuer', 1, 1.0, 8143]]",0.009087285469864011,0.009087285469864011,0.9999996435754029,8,6,0.7499990625011719
8664,3449,"[['derail', 1, nan, 3449], ['hell', 1, nan, 3449]]",0.008275096994967958,0.008275096994967958,0.9999993831172058,7,2,0.2857138775516035
7753,439,"[['apocalyps', 1, nan, 439]]",0.0030342007143886536,0.0030342007143886536,0.9999986969710919,4,1,0.24999937500156252
7276,10415,"[['tomorrow', 1, 0.0, 10415]]",0.003126146190582249,0.003126146190582249,0.9999987058837335,4,1,0.24999937500156252
8667,3456,"[['area', 1, nan, 3456], ['ash', 1, nan, 3456], ['derail', 1, nan, 3456], ['metro', 1, nan, 3456], ['rain', 1, nan, 3456], ['train', 1, nan, 3456]]",0.012290055559579996,0.012290055559579996,0.9999996425151557,14,6,0.42857112244919826
3883,5521,"[['flatten', 1, 0.0, 5521]]",0.0030342007143886536,0.0030342007143886536,0.9999986969710919,2,1,0.49999750001249993
8663,3444,"[['metro', 1, nan, 3444]]",0.0012872366667103377,0.0012872366667103377,0.9999982857165103,3,1,0.3333322222259259
3668,5222,"[['diseas', 1, 1.0, 5222], ['fatal', 1, 1.0, 5222]]",0.007263696251138542,0.007263696251138542,0.9999991865085001,7,2,0.2857138775516035
6615,9471,"[['terror', 1, 0.0, 9471]]",0.012964312143296974,0.012964312143296974,0.9999989290790902,9,1,0.11111098765445816
576,834,"[['bioterror', 1, 1.0, 834], ['terror', 1, 1.0, 834]]",0.009010661172298444,0.009010661172298444,0.9999993736302483,9,2,0.22222197530891633
1683,2428,"[['collid', 1, 0.0, 2428]]",0.006803965238326072,0.006803965238326072,0.9999988648660183,8,1,0.12499984375019532
1350,1951,"[['battl', 1, 0.0, 1951], ['burn', 1, 0.0, 1951]]",0.01094151713779097,0.01094151713779097,0.9999993832420839,9,2,0.22222197530891633
9455,6225,"[['govern', 1, nan, 6225], ['hijack', 1, nan, 6225]]",0.006068404462976504,0.006068404462976504,0.9999993331651766,5,2,0.39999920000160005
8148,1748,"[['burn', 1, nan, 1748], ['fire', 1, nan, 1748], ['sever', 1, nan, 1748]]",0.020810339985363243,0.020810339985363243,0.9999995779512127,5,3,0.5999988000024
7581,10833,"[['wreck', 1, 0.0, 10833]]",0.01140123904800585,0.01140123904800585,0.999998919355926,7,1,0.14285693877580175
8183,1858,"[['burn', 1, nan, 1858]]",0.016734076667234393,0.016734076667234393,0.9999989450560031,3,1,0.3333322222259259
5391,7692,"[['attack', 1, 0.0, 7692], ['panic', 1, 0.0, 7692], ['today', 1, 0.0, 7692]]",0.009776875486496132,0.009776875486496132,0.9999995660684606,8,3,0.37499953125058594
8075,1489,[],0.0,0.0,0.0,12,0,0.0
10346,9105,"[['bomb', 2, nan, 9105], ['deton', 1, nan, 9105], ['suicid', 1, nan, 9105]]",0.014312855336030389,0.014312855336030389,0.9999995901338461,13,3,0.23076905325457442
10,16,"[['die', 1, 1.0, 16], ['heat', 1, 1.0, 16], ['wave', 1, 1.0, 16]]",0.008826771599093688,0.008826771599093688,0.9999995463838933,5,3,0.5999988000024
2288,3283,"[['demolish', 1, 0.0, 3283]]",0.005700619524002925,0.005700619524002925,0.9999988387108648,11,1,0.09090900826453795
9934,7770,"[['investig', 2, nan, 7770], ['kill', 1, nan, 7770], ['offic', 1, nan, 7770], ['polic', 1, nan, 7770], ['shoot', 2, nan, 7770]]",0.00981978471329592,0.00981978471329592,0.9999996686821951,10,5,0.49999950000050003
1217,1755,"[['burn', 1, 1.0, 1755]]",0.016734076667234393,0.016734076667234393,0.9999989450560031,10,1,0.0999999000001
6997,10034,"[['twister', 1, 1.0, 10034]]",0.003401982619163036,0.003401982619163036,0.9999987297310731,11,1,0.09090900826453795
8550,3094,"[['death', 1, nan, 3094]]",0.010481784286069893,0.010481784286069893,0.9999989122817972,11,1,0.09090900826453795
718,1038,"[['bleed', 1, 0.0, 1038], ['death', 1, 0.0, 1038]]",0.006941886923556454,0.006941886923556454,0.9999993210055955,10,2,0.1999998000002
7593,10848,"[['bang', 1, 0.0, 10848], ['loud', 1, 0.0, 10848]]",0.0041835212585671355,0.0041835212585671355,0.9999992740818452,6,2,0.33333277777870374
4604,6547,"[['fire', 1, 1.0, 6547], ['incid', 1, 1.0, 6547]]",0.02114747009825145,0.02114747009825145,0.9999991762393461,5,2,0.39999920000160005
9176,5261,"[['fear', 1, nan, 5261]]",0.007539529047874837,0.007539529047874837,0.9999988780499174,1,1,0.9999900000999989
9852,7462,"[['death', 1, nan, 7462], ['fear', 4, nan, 7462], ['kill', 1, nan, 7462], ['obliter', 1, nan, 7462]]",0.01057373769255883,0.01057373769255883,0.9999996552068643,11,4,0.3636360330581518
736,1066,"[['bleed', 1, 0.0, 1066]]",0.003401982619163036,0.003401982619163036,0.9999987297310731,5,1,0.19999960000080003
735,1065,"[['bleed', 1, 1.0, 1065]]",0.003401982619163036,0.003401982619163036,0.9999987297310731,2,1,0.49999750001249993
3745,5322,"[['fire', 1, 0.0, 5322]]",0.04082379142995643,0.04082379142995643,0.9999989774785006,3,1,0.3333322222259259
8233,2021,"[['casualti', 1, nan, 2021]]",0.003126146190582249,0.003126146190582249,0.9999987058837335,4,1,0.24999937500156252
10598,9871,"[['trauma', 1, nan, 9871]]",0.006068401428777307,0.006068401428777307,0.999998848486023,0,1,99999.99999999999
92,134,"[['accid', 1, 1.0, 134], ['injur', 1, 1.0, 134], ['traffic', 1, 1.0, 134]]",0.007999261761678655,0.007999261761678655,0.9999994802819286,5,3,0.5999988000024
3058,4387,"[['earthquak', 1, 0.0, 4387]]",0.003126146190582249,0.003126146190582249,0.9999987058837335,1,1,0.9999900000999989
3251,4672,"[['engulf', 1, 0.0, 4672], ['war', 1, 0.0, 4672]]",0.01388377384711291,0.01388377384711291,0.9999993459973044,8,2,0.24999968750039064
1825,2624,"[['ash', 1, 0.0, 2624], ['crash', 1, 0.0, 2624]]",0.019078695849509462,0.019078695849509462,0.9999994466528919,7,2,0.2857138775516035
2992,4299,"[['air', 1, 1.0, 4299], ['dust', 1, 1.0, 4299], ['storm', 1, 1.0, 4299], ['yesterday', 1, 1.0, 4299]]",0.014021695635784532,0.014021695635784532,0.9999994330975566,10,4,0.3999996000004
4075,5793,"[['hail', 1, 1.0, 5793], ['issu', 1, 1.0, 5793], ['sever', 1, 1.0, 5793], ['storm', 1, 1.0, 5793], ['thunder', 1, 1.0, 5793], ['war', 1, 1.0, 5793], ['warn', 1, 1.0, 5793], ['wind', 1, 1.0, 5793]]",0.012251745423063131,0.012251745423063131,0.9999997600769966,10,8,0.7999992000008
496,719,"[['attack', 1, 0.0, 719]]",0.01305625761949057,0.01305625761949057,0.9999989295785402,6,1,0.16666638888935187
7247,10377,"[['kill', 1, 0.0, 10377], ['weapon', 1, 0.0, 10377]]",0.012090836164869851,0.012090836164869851,0.9999994146106903,10,2,0.1999998000002
3573,5105,"[['death', 1, 0.0, 5105], ['famin', 1, 0.0, 5105], ['strong', 1, 0.0, 5105], ['war', 1, 0.0, 5105]]",0.009976091649066373,0.009976091649066373,0.9999995121799763,9,4,0.44444395061783265
5674,8097,"[['med', 1, 1.0, 8097], ['rescu', 1, 1.0, 8097]]",0.015768657051522278,0.015768657051522278,0.9999994343065773,4,2,0.49999875000312505
1206,1737,"[['burn', 1, 0.0, 1737]]",0.016734076667234393,0.016734076667234393,0.9999989450560031,3,1,0.3333322222259259
5900,8428,"[['air', 1, 1.0, 8428], ['sandstorm', 1, 1.0, 8428], ['storm', 1, 1.0, 8428]]",0.017929379810659053,0.017929379810659053,0.999999551475522,5,3,0.5999988000024
2012,2888,"[['damag', 1, 0.0, 2888]]",0.0067120197621324765,0.0067120197621324765,0.9999988630148544,10,1,0.0999999000001
10091,8277,[],0.0,0.0,0.0,4,0,0.0
4467,6350,"[['hostag', 1, 0.0, 6350]]",0.006160346904970903,0.006160346904970903,0.9999988507474403,8,1,0.12499984375019532
2232,3191,"[['delug', 1, 0.0, 3191]]",0.00579256500019652,0.00579256500019652,0.9999988412710252,8,1,0.12499984375019532
1195,1721,"[['burn', 1, 0.0, 1721]]",0.016734076667234393,0.016734076667234393,0.9999989450560031,5,1,0.19999960000080003
8018,1313,"[['blood', 1, nan, 1313], ['hell', 1, nan, 1313]]",0.007263696251138542,0.007263696251138542,0.9999993717535774,10,2,0.1999998000002
3045,4372,[],0.0,0.0,0.0,1,0,0.0
6363,9095,"[['bomb', 2, 1.0, 9095], ['deton', 1, 1.0, 9095], ['suicid', 1, 1.0, 9095]]",0.014312855336030389,0.014312855336030389,0.9999995901338461,10,3,0.2999997000003
10397,9256,"[['car', 1, nan, 9256], ['lost', 1, nan, 9256], ['sunk', 1, nan, 9256], ['today', 2, nan, 9256]]",0.010045050807930887,0.010045050807930887,0.9999995463767234,14,4,0.2857140816327988
1691,2441,"[['collid', 1, 1.0, 2441]]",0.006803965238326072,0.006803965238326072,0.9999988648660183,4,1,0.24999937500156252
288,421,"[['apocalyps', 1, 0.0, 421], ['youtub', 1, 0.0, 421]]",0.002114747009825145,0.002114747009825145,0.9999989638703236,13,2,0.15384603550304962
2128,3056,"[['death', 1, 1.0, 3056], ['year', 1, 1.0, 3056]]",0.012826400342200336,0.012826400342200336,0.9999994258376133,14,2,0.1428570408163994
1965,2829,"[['cycl', 2, 0.0, 2829], ['cyclon', 1, 0.0, 2829]]",0.0043214395418166,0.0043214395418166,0.9999992552087733,10,2,0.1999998000002
4553,6472,"[['ash', 1, 1.0, 6472], ['blast', 1, 1.0, 6472], ['dead', 1, 1.0, 6472], ['dozen', 1, 1.0, 6472], ['gaza', 1, 1.0, 6472], ['injur', 1, 1.0, 6472], ['war', 1, 1.0, 6472]]",0.010954656124761387,0.010954656124761387,0.999999445784571,11,7,0.6363630578517656
6308,9016,"[['fire', 1, 0.0, 9016], ['stretcher', 1, 0.0, 9016]]",0.02142330666475038,0.02142330666475038,0.9999992614664843,6,2,0.33333277777870374
9388,6005,"[['car', 1, nan, 6005], ['hazard', 1, nan, 6005]]",0.015814629812605435,0.015814629812605435,0.9999994112627514,5,2,0.39999920000160005
2210,3166,"[['delug', 1, 0.0, 3166]]",0.00579256500019652,0.00579256500019652,0.9999988412710252,7,1,0.14285693877580175
388,561,"[['arson', 1, 0.0, 561]]",0.0047811647620669695,0.0047811647620669695,0.999998807693537,1,1,0.9999900000999989
